ŒJã•s‰Â(~j,ˆË—Š“ú,•i–ÚƒR[ƒh,•i–¼,“ü–Ú,—\’è”—Ê(‡s),”[Šú,ƒ`ƒPƒbƒg‚m‚n
,2024-04-22,25225621850,PV¼Ö-ÄEG(M),15.0,12700,20240520,
,2024-04-22,25225621870,PV¼Ö-ÄEG(H),15.0,6000,20240527,
,2024-04-22,25226125020,±ÒØ¶°ÅDX*(15K),15.0,12700,20240522,
,2024-04-22,25226125020,±ÒØ¶°ÅDX*(15K),15.0,12700,20240527,
,2024-04-22,25230924870,Á´½À-2000 10K (H),10.0,12700,20240520,
,2024-04-22,25230924870,Á´½À-2000 10K (H),10.0,6000,20240527,
,2024-04-22,25232924850,NC¼Ö-Ä(DIR)(M),15.0,12700,20240504,
,2024-04-22,25232924850,NC¼Ö-Ä(DIR)(M),15.0,12700,20240520,
,2024-04-22,25232924850,NC¼Ö-Ä(DIR)(M),15.0,12700,20240527,
,2024-04-22,25244422870,²Ä³IK-NT(H),15.0,12700,20240514,
,2024-04-22,25244422870,²Ä³IK-NT(H),15.0,12700,20240516,
,2024-04-22,25244422870,²Ä³IK-NT(H),15.0,12700,20240520,
,2024-04-22,25244422870,²Ä³IK-NT(H),15.0,12700,20240522,
,2024-04-22,25244422870,²Ä³IK-NT(H),15.0,12700,20240523,
,2024-04-22,25244422870,²Ä³IK-NT(H),15.0,25400,20240527,
,2024-04-22,25245322000,²Ä³CC-NT,15.0,12700,20240520,
,2024-04-22,25249621000,¸¯·°¼®°ÄÆÝ¸Þ,15.0,12700,20240518,
,2024-04-22,25249621000,¸¯·°¼®°ÄÆÝ¸Þ,15.0,12700,20240521,
,2024-04-22,25249621000,¸¯·°¼®°ÄÆÝ¸Þ,15.0,38100,20240527,
,2024-04-22,25262121050,MT¼Ö-ÄPV(5),15.0,12700,20240527,
,2024-04-22,25274621000,CO¼Ö-ÄÆÝ¸Þ-DX,18.0,12700,20240514,
,2024-04-22,25286621830,EZ¼®°ÄÆÝ¸Þ,15.0,12700,20240520,
,2024-04-22,25286621830,EZ¼®°ÄÆÝ¸Þ,15.0,12700,20240527,
,2024-04-22,25294121810,½Ã²Ô°½Íß¼¬Ù,15.0,12700,20240516,
,2024-04-22,25299021000,¼®°ÄÆÝ¸ÞLO-T2,15.0,12700,20240513,
,2024-04-22,25299021000,¼®°ÄÆÝ¸ÞLO-T2,15.0,12700,20240527,
,2024-04-22,25303521000,ÄÞ°ÅÂµ²Ù-IT,10.0,4000,20240513,
,2024-04-22,25306521830,ƒŠƒXƒtƒŒ[ƒeSP|‡U,10.0,6000,20240527,
,2024-04-22,25308522830,‚k‚sƒVƒ‡[ƒgƒjƒ“ƒO,19.2,12700,20240513,
,2024-04-22,25308522830,‚k‚sƒVƒ‡[ƒgƒjƒ“ƒO,19.2,12700,20240527,
,2024-04-22,25318821000,ƒA[ƒlƒXƒg,15.0,28500,20240522,
,2024-04-22,25710721000,FP¼Ö-ÄLT2,15.0,12700,20240522,
,2024-04-22,25710721000,FP¼Ö-ÄLT2,15.0,12700,20240527,
,2024-04-22,25710721000,FP¼Ö-ÄLT2,15.0,12700,20240603,
,2024-04-22,25710721000,FP¼Ö-ÄLT2,15.0,12700,20240610,
,2024-04-22,25710722000,FP¼Ö-ÄLT2(15K),15.0,12700,20240510,
,2024-04-22,25710722000,FP¼Ö-ÄLT2(15K),15.0,12700,20240520,
,2024-04-22,25710722000,FP¼Ö-ÄLT2(15K),15.0,12700,20240527,
,2024-04-22,25719121850,»ÝÄÞ¸Ø-ÑMTR(½ÄÚÂÁ)M,15.0,12700,20240527,
,2024-04-22,25719121870,»ÝÄÞ¸Ø-ÑMTR(½ÄÚÂÁ)H,15.0,12700,20240603,
,2024-04-22,25764721000,Ì§ÝÄÑBT2,15.0,6000,20240527,
,2024-04-22,25800421830,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240514,
,2024-04-22,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240514,
,2024-04-22,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240515,
,2024-04-22,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240520,
,2024-04-22,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,38100,20240527,
,2024-04-22,26611121000,¸×³Ý×-ÄÞ#100K(ÀÞÝ),15.0,12700,20240522,
,2024-04-22,26632521030,¸×³Ý ×-ÄÞ#300(ÀÞÝ),15.0,6000,20240527,
,2024-04-22,25244822000,Ê²ÒÛ°¼®°ÄLT-2(DIR),15.0,12700,20240511,
,2024-04-22,25244822000,Ê²ÒÛ°¼®°ÄLT-2(DIR),15.0,12700,20240527,
,2024-04-22,25326521000,ƒpƒlƒŠ[PV(F),15.0,12700,20240516,
,2024-04-22,25326521000,ƒpƒlƒŠ[PV(F),15.0,12700,20240521,
,2024-04-22,25326521000,ƒpƒlƒŠ[PV(F),15.0,38100,20240527,
,2024-04-22,25326721000,‚l‚bƒVƒ‡[ƒgi‚ej,15.0,24000,20240522,
,2024-04-22,25329221830,‚x‚jƒVƒ‡[ƒgƒjƒ“ƒO,15.0,12700,20240527,
,2024-04-22,25566421000,‚e‚bƒVƒ‡[ƒgƒjƒ“ƒO,15.0,12700,20240513,
,2024-04-22,25566421000,‚e‚bƒVƒ‡[ƒgƒjƒ“ƒO,15.0,12700,20240527,
,2024-04-22,25804821000,MB»ÝÄÞ¼®°ÄDX-TL(H),15.0,12700,20240520,
,2024-04-22,25804821000,MB»ÝÄÞ¼®°ÄDX-TL(H),15.0,25400,20240527,
,2024-04-22,26713812000,±³ÄÊÞÂ¸¼Ö-ÄÆÝ¸Þ,15.0,6100,20240513,
,2024-04-22,25223311000,±ÒØ¶-ÅDX-TLi–•i@“¯“ú¶ŽY•s‰Âj,16.0,6100,20240507,
,2024-04-22,25223311000,±ÒØ¶-ÅDX-TLi–•i@“¯“ú¶ŽY•s‰Âj,16.0,6100,20240527,
,2024-04-22,25259011750,Ì×²µ²ÙY(15K)(Y-10),15.0,6100,20240527,
,2024-04-22,25272711000,Ì×²µ²Ù-MK,15.0,18300,20240516,
,2024-04-22,25306211000,EZƒtƒ‰ƒCƒIƒCƒ‹,13.0,6100,20240520,
,2024-04-22,25320311000,±ÒØ¶°ÅSP,15.0,12200,20240515,
,2024-04-22,25320311000,±ÒØ¶°ÅSP,15.0,12200,20240527,
,2024-04-22,25747111000,SBµ²ÙR,16.0,12200,20240513,
,2024-04-22,25747111000,SBµ²ÙR,16.0,12200,20240516,
,2024-04-22,25747111000,SBµ²ÙR,16.0,12200,20240520,
,2024-04-22,25747111000,SBµ²ÙR,16.0,24400,20240527,
,2024-04-22,25800311000,MB-±ÒØ¶°ÅDX-TL,16.0,12200,20240520,
,2024-04-22,25800311000,MB-±ÒØ¶°ÅDX-TL,16.0,12200,20240527,
,2024-04-22,26611111000,¸×³Ý×-ÄÞ #100K,15.0,12200,20240515,
,2024-04-22,26611111000,¸×³Ý×-ÄÞ #100K,15.0,12200,20240520,
,2024-04-22,26611111000,¸×³Ý×-ÄÞ #100K,15.0,12200,20240527,
,2024-04-22,26611311000,ºÞ-ÙÄÞ¸×³Ý DX,15.0,6100,20240502,
,2024-04-22,26631111060,¸×³Ý×-ÄÞ*300,15.0,12200,20240511,
,2024-04-22,26631111060,¸×³Ý×-ÄÞ*300,15.0,12200,20240516,
,2024-04-22,26631111060,¸×³Ý×-ÄÞ*300,15.0,12200,20240520,
,2024-04-22,26631111060,¸×³Ý×-ÄÞ*300,15.0,12200,20240527,
,2024-04-22,26631211000,¸×³Ý×-ÄÞ#300(A)*,15.0,6100,20240520,
,2024-04-22,26631211000,¸×³Ý×-ÄÞ#300(A)*,15.0,6100,20240527,
,2024-04-22,26632913000,¸×³Ý×-ÄÞ(NF),15.0,18300,20240527,
,2024-04-22,348999PT,MB-P¼®°ÄCF(H)±¶¼¹ÞÝ,15.0,12700,20240518,
,2024-04-22,348999PT,MB-P¼®°ÄCF(H)±¶¼¹ÞÝ,15.0,12700,20240522,
,2024-04-22,348999PT,MB-P¼®°ÄCF(H)±¶¼¹ÞÝ,15.0,25400,20240527,
,2024-04-23,25222123040,ÆÕ-¼Ö-Ä 20·Û 4,20.0,5000,20240506,
,2024-04-23,25222522040,ÊßÈØ-¼Ö-ÄST-2-TL(35),20.0,7500,20240430,
,2024-04-23,25222522060,ÊßÈØ-¼Ö-ÄST-2-TL(38),20.0,5000,20240430,
,2024-04-23,25222123040,ÆÕ-¼Ö-Ä 20·Û 4,20.0,7500,20240506,
,2024-04-23,25222123050,ÆÕ-¼Ö-Ä 20·Û 5,20.0,7500,20240506,
,2024-04-23,25125622060,ÏÙÆ¼ÛAT-2-TL(38),20.0,4000,20240430,
2024-05-06 00:00:00,2024-04-24,25230924890,Á´½À-2000 10K (HH),10.0,6000,20240506,
2024-05-08 00:00:00,2024-04-24,25284921870,Áª½À°‚d‚e,10.0,6000,20240508,
,2024-04-24,25318321000,ƒIƒŠƒ“ƒsƒA‚b‚kƒV[ƒg20,15.0,3500,20240518,
,2024-04-24,25230924890,Á´½À-2000 10K (HH),10.0,12700,20240520,
,2024-04-24,25230924890,Á´½À-2000 10K (HH),10.0,12700,20240527,
,2024-04-24,25329421830,ƒWƒFƒlƒ‹[*,10.0,4500,20240520,
,2024-04-24,25329421830,ƒWƒFƒlƒ‹[*,10.0,4500,20240527,
2024-04-29 00:00:00,2024-04-24,25326621850,×ÝÃÞ¨CPÏ°¶ÞØÝ-F,10.0,4000,20240429,
,2024-04-24,25183612000,IC-NK,15.0,10000,20240508,
,2024-04-24,25183612000,IC-NK,15.0,10000,20240510,
,2024-04-24,25183612000,IC-NK,15.0,30000,20240527,
,2024-04-24,25183612000,IC-NK,15.0,5000,20240527,
,2024-04-24,25287621830,µØÝËß±ÒÛ°¼°Äi½²°Äj,18.0,4000,20240515,
,2024-04-24,25714911000,ƒnƒCƒtƒF[ƒhSP-2,15.0,6000,20240518,
,2024-04-25,25353021830,TKƒ}[ƒKƒŠƒ“,15.0,4500,20240527,
,2024-04-25,25566021850,EZƒ}[ƒKƒŠƒ“R,10.0,10000,20240520,
,2024-04-30,25222123040,ÆÕ-¼Ö-Ä 20·Û 4,20.0,5000,20240508,
,2024-04-30,25291621830,µØÝËß±ÅÁ­×Ù¼°Ä,15.0,3500,20240517,
,2024-04-30,25282821000,Ø½µ²Ù,15.0,12700,20240521,
,2024-04-30,25245322000,²Ä³CC-NT,15.0,12700,20240527,
2024-05-10 00:00:00,2024-04-30,25318621030,ƒŠƒXƒp[ƒ‹SP,12.0,5200,20240510,
2024-05-13 00:00:00,2024-04-30,25318621050,ƒŠƒXƒp[ƒ‹SP,12.0,10400,20240513,
,2024-04-30,25800811000,MB-McÌ×²µ²Ù,16.0,73200,20240516,
,2024-04-30,25800811000,MB-McÌ×²µ²Ù,16.0,73200,20240517,
,2024-04-30,25800811000,MB-McÌ×²µ²Ù,16.0,73200,20240521,
,2024-04-30,25800811000,MB-McÌ×²µ²Ù,16.0,73200,20240522,
,2024-04-30,25800811000,MB-McÌ×²µ²Ù,16.0,268400,20240527,
,2024-04-30,25122212870,FPÏ-¶ÞØÝ(H),15.0,4500,20240605,
2024-05-09 00:00:00,2024-04-30,25124621040,ÛØ±Ý-TL(4),10.0,31500,20240509,
2024-05-11 00:00:00,2024-04-30,25124621040,ÛØ±Ý-TL(4),10.0,4500,20240511,
2024-05-10 00:00:00,2024-04-30,25326621850,×ÝÃÞ¨CPÏ°¶ÞØÝ-F,10.0,4000,20240510,
,2024-05-02,25306211000,EZƒtƒ‰ƒCƒIƒCƒ‹,13.0,6100,20240514,
2024-05-10 00:00:00,2024-05-02,25120028870,ÌßÚÐ±Ñ¼Ö-Ä-CF(H),15.0,12700,20240510,
,2024-05-02,25279022000,Ì×²µ²Ù-R(15k’ij,15.0,6000,20240515,
,2024-05-02,25725411000,SR-OL(TR),16.0,4000,20240517,
2024-05-13 00:00:00,2024-05-07,25308221830,ƒvƒ‰ƒYƒ}NFC,15.0,6000,20240513,
,2024-05-07,25566512000,ƒNƒ‰ƒEƒ“ƒ‰[ƒh”600,15.0,3000,20240527,
,2024-05-07,25230924890,Á´½À-2000 10K (HH),10.0,6000,20240520,
,2024-05-07,25230924830,Á´½À-2000 10K (S),10.0,6000,20240520,
,2024-05-07,25211221060,ÊßÈØ-¼Ö-ÄS (6),15.0,10000,20240527,
,2024-05-07,25278021870,Ê²DXÌ±ÂÄ(H),15.0,12700,20240610,
,2024-05-07,25804121000,MB-BS¸Ø°Ñ-3i16.5‚‹j,16.5,12700,20240521,
,2024-05-07,25325822000,ÃÞØÌß×ÝÂ@º¸Ì§¯Ä,15.0,6000,20240527,
,2024-05-07,25804521000,ƒfƒŠƒvƒ‰ƒ“ƒcƒ}[ƒKƒŠƒ“,10.0,3500,20240527,
,2024-05-08,25222522040,ÊßÈØ-¼Ö-ÄST-2-TL(35),20.0,7500,20240515,
,2024-05-08,25222522060,ÊßÈØ-¼Ö-ÄST-2-TL(38),20.0,7500,20240515,
,2024-05-08,25222123040,ÆÕ-¼Ö-Ä 20·Û 4,20.0,7500,20240515,
,2024-05-08,26631211000,¸×³Ý×-ÄÞ#300(A)*,15.0,6100,20240527,
,2024-05-08,25326621870,×ÝÃÞ¨CPÏ°¶ÞØÝ-F,10.0,4000,20240527,
,2024-05-09,25105621000,ÊßÈØ-PV(12),15.0,6000,20240608,
,2024-05-09,25117722850,ÌßÚÐ±Ñ¼Ö-Ä-ADF(H),15.0,6000,20240606,
,2024-05-09,25120028870,ÌßÚÐ±Ñ¼Ö-Ä-CF(H),15.0,12700,20240527,
,2024-05-09,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,38100,20240606,
,2024-05-09,25120028830,ÌßÚÐ±Ñ¼Ö-Ä-CF(S),15.0,25400,20240610,
,2024-05-09,25120028870,ÌßÚÐ±Ñ¼Ö-Ä-CF(H),15.0,12700,20240606,
,2024-05-09,25120028870,ÌßÚÐ±Ñ¼Ö-Ä-CF(H),15.0,12700,20240610,
,2024-05-09,25126221000,½Ã²Ô-SA,15.0,12700,20240608,
,2024-05-09,25132325870,ÌßÚÐ±Ñ¼Ö-ÄCF 10K(H),10.0,12700,20240606,
,2024-05-09,25134723850,IK¼Ö-Ä(M),15.0,12700,20240611,
,2024-05-09,25212521030,¼Ö°ÄÆÝ¸ÞFJP DIR(3),15.0,6000,20240606,
,2024-05-09,25213221850,Á´½À-77(H),15.0,4000,20240611,
,2024-05-09,25217621380,»ÝÄÞ¼Ö-ÄNT (38ßC),15.0,12700,20240606,
,2024-05-09,25217722000,Áª½À°LPV-TL2(18K),18.0,12700,20240527,
,2024-05-09,25221521040,ÆÕ-¼Ö-Ä (C) (4),20.0,5000,20240516,
,2024-05-09,25224321040,PV¼Ö-Ä(B) (4),15.0,12700,20240611,
,2024-05-09,25224321060,PV¼Ö-Ä(B) (6),15.0,12700,20240606,
,2024-05-09,25224621030,±Ù½À-¼Ö-ÄÆÝ¸Þ (3),15.0,6000,20240611,
,2024-05-09,25225621850,PV¼Ö-ÄEG(M),15.0,12700,20240610,
,2024-05-09,25226125020,±ÒØ¶°ÅDX*(15K),15.0,12700,20240611,
,2024-05-09,25230924870,Á´½À-2000 10K (H),10.0,6000,20240610,
,2024-05-09,25230924890,Á´½À-2000 10K (HH),10.0,6000,20240527,
,2024-05-09,25230924890,Á´½À-2000 10K (HH),10.0,6000,20240608,
,2024-05-09,25232924850,NC¼Ö-Ä(DIR)(M),15.0,12700,20240608,
,2024-05-09,25244422870,²Ä³IK-NT(H),15.0,12700,20240610,
,2024-05-09,25249621000,¸¯·°¼®°ÄÆÝ¸Þ,15.0,12700,20240606,
,2024-05-09,25249621000,¸¯·°¼®°ÄÆÝ¸Þ,15.0,12700,20240608,
,2024-05-09,25249621000,¸¯·°¼®°ÄÆÝ¸Þ,15.0,12700,20240610,
,2024-05-09,25284921870,Áª½À°‚d‚e,10.0,6000,20240608,
,2024-05-09,25286621830,EZ¼®°ÄÆÝ¸Þ,15.0,12700,20240610,
,2024-05-09,25299921050,PV¼Ö-Ä(B)-AK(5),15.0,6000,20240527,
,2024-05-09,25299921050,PV¼Ö-Ä(B)-AK(5),15.0,12700,20240610,
,2024-05-09,25308522830,‚k‚sƒVƒ‡[ƒgƒjƒ“ƒO,19.2,12700,20240606,
,2024-05-09,25318821000,ƒA[ƒlƒXƒg,15.0,28500,20240611,
,2024-05-09,25710721000,FP¼Ö-ÄLT2,15.0,12700,20240612,
,2024-05-09,25710721000,FP¼Ö-ÄLT2,15.0,12700,20240617,
,2024-05-09,25710722000,FP¼Ö-ÄLT2(15K),15.0,12700,20240608,
,2024-05-09,25711121380,Ó-¾ÞÙBU(38ßC),15.0,6000,20240520,
,2024-05-09,25711121380,Ó-¾ÞÙBU(38ßC),15.0,12700,20240610,
,2024-05-09,25716121870,¼Þ´ÐÆNTR(H),15.0,10000,20240611,
,2024-05-09,25719121870,»ÝÄÞ¸Ø-ÑMTR(½ÄÚÂÁ)H,15.0,12700,20240611,
,2024-05-09,25800421830,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240610,
,2024-05-09,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240606,
,2024-05-09,25800421870,MBÌßÚÐ±Ñ¼®°ÄCF,15.0,12700,20240611,
,2024-05-09,25326521000,ƒpƒlƒŠ[PV(F),15.0,12700,20240608,
,2024-05-09,25326521000,ƒpƒlƒŠ[PV(F),15.0,12700,20240610,
,2024-05-09,25326721000,‚l‚bƒVƒ‡[ƒgi‚ej,15.0,24000,20240612,
,2024-05-09,25566421000,‚e‚bƒVƒ‡[ƒgƒjƒ“ƒO,15.0,12700,20240606,
,2024-05-09,25804821000,MB»ÝÄÞ¼®°ÄDX-TL(H),15.0,12700,20240610,
,2024-05-09,25263021000,¿¼´ÙC,10.0,10000,20240527,
2024-05-16 00:00:00,2024-05-09,25299421050,ÎßÜÛBA*(5),10.0,4800,20240516,
,2024-05-09,25303423810,FH-A6i8.5‚‹j,8.5,3970,20240527,
,2024-05-09,25303421810,FH-A6i7‚‹j,7.0,560,20240527,
,2024-05-09,25566711000,AK–ûŽ‰,16.0,6000,20240608,
,2024-05-09,25729311040,KNÕ¼,16.0,3000,20240527,
,2024-05-09,25710021000,RMB-FP¼®°ÄLT2i15‚‹j,15.0,12700,20240527,
,2024-05-10,25747611000,Ì×²µ²ÙK,16.0,6000,20240527,
,2024-05-10,25127221850,ÌßÚÐ±Ñ½À-DX(M),15.0,6000,20240610,
,2024-05-10,25137522870,Û-ÚÙ ½À- (H),15.0,6000,20240527,
,2024-05-10,25154121000,Ìß×½ÞÏDX,15.0,6000,20240527,
,2024-05-10,25154121000,Ìß×½ÞÏDX,15.0,12000,20240610,
,2024-05-10,25154622000,ÈÌ´Â¸½,10.0,10000,20240611,
,2024-05-10,25249822000,R-FP,15.0,4500,20240608,
,2024-05-10,25249822000,R-FP,15.0,4500,20240611,
,2024-05-10,25293324030,Æ­°YCS@½ÄÚ¯Á750K,12.5,9000,20240617,
,2024-05-10,25293324030,Æ­°YCS@½ÄÚ¯Á750K,12.5,9000,20240624,
,2024-05-10,25296221830,ÌßÚÐ±Ñ´°½-3,15.0,24000,20240608,
,2024-05-10,25303821850,´ÚÊÞ°ÙÚ°ÁªCP,12.0,4900,20240611,
,2024-05-10,25305321000,LAGÏ°¶ÞØÝ,15.0,4800,20240527,
,2024-05-10,25305321000,LAGÏ°¶ÞØÝ,15.0,14400,20240608,
,2024-05-10,25308221830,ƒvƒ‰ƒYƒ}NFC,15.0,6000,20240610,
,2024-05-10,25308821830,F-ADM-SP(S),10.0,15000,20240607,
,2024-05-10,25308821830,F-ADM-SP(S),10.0,15000,20240611,
,2024-05-10,25308822830,F-ADM-SP(17.5‚‹),10.0,5000,20240607,
,2024-05-10,25310821810,ƒTƒ‹ƒrƒAƒS[ƒ‹ƒhMF10.5‚‹,10.5,4500,20240608,
,2024-05-10,25310921830,ƒfƒBƒAƒ\ƒtƒgPC-EF,10.0,12000,20240607,
,2024-05-10,25313021830,ƒIƒŠƒrƒA,10.0,4500,20240610,
,2024-05-10,25313222030,‚m‚oƒ}[ƒKƒŠƒ“‚b‚o,13.0,4500,20240608,
,2024-05-10,25318921850,ƒtƒƒCƒfP-BF,15.0,10000,20240608,
,2024-05-10,25318921850,ƒtƒƒCƒfP-BF,15.0,5000,20240611,
,2024-05-10,25319821810,BPÏ-¶ÞØÝA-3,15.0,10000,20240610,
,2024-05-10,25324221850,ƒNƒŠ[ƒ~ƒ\ƒtƒgY,10.0,4500,20240608,
,2024-05-10,25326621830,×ÝÃÞ¨CPÏ°¶ÞØÝ-F,10.0,16000,20240605,
,2024-05-10,25326621850,×ÝÃÞ¨CPÏ°¶ÞØÝ-F,10.0,4000,20240605,
,2024-05-10,25326621830,×ÝÃÞ¨CPÏ°¶ÞØÝ-F,10.0,16000,20240610,
,2024-05-10,25326621870,×ÝÃÞ¨CPÏ°¶ÞØÝ-F,10.0,4000,20240610,
,2024-05-10,25328921830,D-BFI,15.0,4500,20240607,
,2024-05-10,25330221000,Ø½»¸»¸Ï°¶ÞØÝCF,15.0,5000,20240527,
,2024-05-10,25330221000,Ø½»¸»¸Ï°¶ÞØÝCF,15.0,10000,20240608,
,2024-05-10,25331021000,‚r‚oƒ}[ƒKƒŠƒ“‚s‚j,15.0,4500,20240610,
,2024-05-10,25352921000,ƒfƒŠƒvƒ‰ƒ“ƒcƒRƒNƒAƒbƒv,10.0,5000,20240606,
,2024-05-10,25353021830,TKƒ}[ƒKƒŠƒ“,15.0,3500,20240527,
,2024-05-10,25398622000,ƒsƒAƒ`ƒF,10.0,4500,20240610,
,2024-05-10,25566021850,EZƒ}[ƒKƒŠƒ“R,10.0,5000,20240527,
,2024-05-10,25566021850,EZƒ}[ƒKƒŠƒ“R,10.0,5000,20240610,
,2024-05-10,25567021850,Èµ¸Ø°Ð°Î²¯ÌßLNiR),10.0,10000,20240606,
,2024-05-10,25803621830,MB±ÛÏºÞ°ÙÄÞCS,15.0,5000,20240527,
,2024-05-10,25803621830,MB±ÛÏºÞ°ÙÄÞCS,15.0,5000,20240610,
,2024-05-10,25318621040,ƒŠƒXƒp[ƒ‹SP,12.0,20800,20240606,
,2024-05-10,25318621050,ƒŠƒXƒp[ƒ‹SP,12.0,5200,20240606,
,2024-05-10,25318621040,ƒŠƒXƒp[ƒ‹SP,12.0,20800,20240612,
,2024-05-10,25451921060,Ê²Ï-Á(ÐÙ¸) DF(6),7.0,5000,20240612,
,2024-05-10,25105321830,ÏÙ¼´BL7(S),15.0,5000,20240608,
,2024-05-10,25115611060,ÛÜ-Ù¿ÌÄ 9X2 (6),18.0,4500,20240608,
,2024-05-10,25124621040,ÛØ±Ý-TL(4),10.0,18000,20240610,
,2024-05-10,25129621830,±ÛÏºÞ-ÙÄÞ(S),15.0,10000,20240608,
,2024-05-10,25130621830,¼ÙËÞ±FM-TL(S),10.0,9000,20240610,
,2024-05-10,25142321000,ÌßÚÐ±ÑÏ-¶ÞØÝPV,15.0,9000,20240608,
,2024-05-10,25154521850,¿¼´Ù10K(M),10.0,10000,20240610,
,2024-05-10,25214421850,ÒÄÞÚÂÄJ-1(M),10.0,4500,20240610,
,2024-05-10,25220721830,MFP(S),15.0,4800,20240527,
,2024-05-10,25220721830,MFP(S),15.0,4800,20240608,
,2024-05-10,25220721830,MFP(S),15.0,4800,20240611,
,2024-05-10,25252821000,Èµ¼Õ-M-TL,15.0,4000,20240610,
,2024-05-10,25255421830,ÊÂº³ÊÞÀ-ØÂÁFN*(S),15.0,3500,20240608,
,2024-05-10,25258721870,ÎßÜÛºÞ-ÙÄÞ(H),15.0,4500,20240610,
,2024-05-10,25262521830,SOZA-YDX(S),15.0,20000,20240610,
,2024-05-10,25262521830,SOZA-YDX(S),15.0,13500,20240610,
,2024-05-10,25265021830,WMÏ-¶ÞØÝ(S),15.0,4500,20240520,
,2024-05-10,25265021830,WMÏ-¶ÞØÝ(S),15.0,4500,20240527,
,2024-05-10,25265021830,WMÏ-¶ÞØÝ(S),15.0,4500,20240608,
,2024-05-10,25269721000,EXPÏ-¶ÞØÝ,20.0,18000,20240610,
,2024-05-10,25285921830,ƒGƒXƒ^ƒuƒŒ,15.0,20000,20240610,
,2024-05-10,25293221830,YBÏ°¶ÞØÝ-SP,15.0,5000,20240610,
,2024-05-10,25294621830,MNÏ°¶ÞØÝ,10.0,4500,20240610,
,2024-05-10,25299421040,ÎßÜÛBA*(4),10.0,9600,20240610,
,2024-05-10,25800221850,MB-ƒ\ƒVƒGƒ‹,10.0,10000,20240610,
,2024-05-10,26513500060,Ú½Ä×Ý (T) ¶Ý-6,16.0,4500,20240608,
,2024-05-10,25175621830,±ÛÏ-ÃÞÏ²ÙÄÞ¼-Ä(S),15.0,4800,20240610,
,2024-05-10,25175621850,±ÛÏ-ÃÞÏ²ÙÄÞ¼-Ä(M),15.0,9600,20240610,
,2024-05-10,25176921810,P¼-ÄDB-R 650 (SS),10.4,4800,20240610,
,2024-05-10,25177421830,±ÛÏ-ÃÞ¼-Ä(S),15.0,4800,20240610,
,2024-05-10,25177422830,±ÛÏ-ÃÞ½×²½(S),10.0,4800,20240610,
,2024-05-10,25177822830,¶ÚÝÃ²¼-Ä(S),15.0,4800,20240527,
,2024-05-10,25178021000,OL2000SN-A,15.0,4800,20240608,
,2024-05-10,25180122850,±ÛÏ-ÃÞÏ²ÙÄÞ½×²½DG,10.0,4000,20240527,
,2024-05-10,25184323850,µØÝËß±AN¼-Ä1.7K(M),13.6,9600,20240527,
,2024-05-10,25184323850,µØÝËß±AN¼-Ä1.7K(M),13.6,9600,20240608,
,2024-05-10,25285621830,µØÝËß±ÒÛ°¼°ÄPV-EF,15.0,4800,20240610,
,2024-05-10,25287921850,µØÝËß±ME¼°Ä1.4‚‹,14.0,4800,20240610,
,2024-05-10,25294421850,CTƒ}ƒCƒ‹ƒhƒV[ƒg,15.0,4800,20240610,
,2024-05-10,25294521830,CT¼°ÄL5-ADF,15.0,4800,20240527,
,2024-05-10,25294521830,CT¼°ÄL5-ADF,15.0,4800,20240610,
,2024-05-10,25307621830,ÏÙ¼ªB½×²½L20NEO,10.0,4800,20240610,
,2024-05-10,25800521830,MB|µØÝËß±CR¼°Ä-SP,15.0,4800,20240610,
,2024-05-10,25803401830,MBƒIƒŠƒ“ƒsƒAƒV[ƒgL,497.25,9000,20240610,
,2024-05-13,24151111880,ÍÂÄ41ßC ±µº³Å¼,16.0,12700,20240615,
,2024-05-13,25214611020,Ò»²±,16.0,12100,20240620,
,2024-05-13,25300682020,Ò»²±CC,900.0,24100,20240612,
,2024-05-13,25263511000,Ó-¾ÞÙ¿ÌÄRC,15.0,12700,20240607,
,2024-05-13,25612811000,CAµ²Ù2011 DIR,16.0,12700,20240615,
,2024-05-13,25715411000,¸Ø-ÑÍÞ-½µ²Ù,15.0,6000,20240523,
,2024-05-13,25715712000,SH¼Ö°Ä*,15.0,12000,20240607,
,2024-05-13,25715712000,SH¼Ö°Ä*,15.0,12000,20240617,
,2024-05-13,25722211000,SP µ²Ù-SS *,16.0,12700,20240527,
,2024-05-13,25724611000,Ø½¼ÞÙ¼´·¼ÞÖ³ÕN30,16.5,6000,20240610,
,2024-05-13,25725011000,½×²»-µ²Ù YN,16.0,3000,20240615,
,2024-05-13,25728211000,±²½ Ì±ÂÄ ÐÂ¸½,16.0,12700,20240606,
,2024-05-13,25728211000,±²½ Ì±ÂÄ ÐÂ¸½,16.0,12700,20240615,
,2024-05-13,25749311000,YAÃÞÊÞ²ÀÞ-µ²Ù,16.0,3000,20240613,
